cycle,sum(ville collect each.S),sum(ville collect each.I),sum(ville collect each.Le),sum(ville collect each.Lf),sum(ville collect each.T),sum(ville collect each.K),sum(ville collect each.R1),sum(ville collect each.R2)
1694,33.45863716558974,5266.686060422584,1976.3631867463687,1396.6585450941257,70.87052670816827,212.61158012450488,798.4125932592632,238.27698828572542
1695,33.466601730499434,5265.465722210845,1976.0888775562828,1396.304335902913,70.90644383158954,212.71933149476865,798.6165931799583,238.2810047984443
1696,33.47453809162523,5264.26344262197,1975.813430385194,1395.9520635357399,70.94199249592111,212.82597748776334,798.8040039697237,238.28501283806798
1697,33.482439645429494,5263.077798405103,1975.5369407404153,1395.6016962438332,70.97717697045506,212.93153091136523,798.9761915158944,238.2889890197619
1698,33.490301066581544,5261.907482023818,1975.2594952726395,1395.2532033958032,71.01200135905356,213.03600407716073,799.1344094259417,238.29291418740019
1699,33.49811814121067,5260.75129228502,1974.9811725829145,1394.906555395524,71.04646961234722,213.13940883704169,799.2798083007326,238.2967728602544
1700,33.50588761906502,5259.608125730603,1974.7020439574758,1394.5617236072715,71.0805855389544,213.2417566168632,799.4134442348858,238.30055274330715
1701,33.51360708257597,5258.47696872901,1974.422174036839,1394.218680287466,71.11435281580033,213.34305844740106,799.5362866095843,238.3042442943404
1702,33.521274831031505,5257.356890209082,1974.141621424999,1393.877398522436,71.14777499760979,213.44332499282936,799.6492252375484,238.3078403416594
1703,33.52888977824584,5256.247034983491,1973.8604392440477,1393.5378521716584,71.1808555256396,213.54256657691883,799.7530769147253,238.3113357469534
1704,33.536451362277646,5255.146617613401,1973.5786756390726,1393.2000158159924,71.21359773571336,213.64079320714015,799.8485914285585,238.31472710836672
1705,33.5439594658977,5254.054916770094,1973.2963742377326,1392.8638647104535,71.24600486561421,213.73801459684267,799.9364570684355,238.31801249936993
1706,33.55141434664058,5252.971270052952,1973.0135745685589,1392.5293747411263,71.27808006188774,213.83424018566322,800.0173056800081,238.3211912394819
1707,33.55881657539513,5251.895069226559,1972.730312441629,1392.1965223858415,71.30982638610308,213.92947915830928,800.0917173015346,238.32426369331037
1708,33.56616698259654,5250.825755842789,1972.4466202949714,1391.8652846782843,71.34124682061528,214.0237404618459,800.160224417146,238.32723109474915
1709,33.57346661118029,5270.762817216538,1980.1625275097392,1397.5356391752225,71.3723442738698,214.11703282160948,802.2233158589854,238.33009539350553
1710,33.58004907804281,5296.869961823347,1988.8731561146856,1401.2020241055936,71.40522264637598,214.21566793912797,806.1130650581863,238.33421471701766
1711,33.58465493409934,5299.292038778219,1989.6080295959573,1402.8963291530283,71.44049191175725,214.32147573527178,805.6319985374138,238.32766614251733
1712,33.58934271341565,5298.673938678009,1989.345410914104,1402.5766463735422,71.47575721575213,214.42727164725645,805.1995811321119,238.32384130225824
1713,33.5939695008688,5298.019110639845,1989.083695976824,1402.2585969125978,71.51071580086925,214.5321474026078,804.8032468841876,238.31994148008573
1714,33.598559174176444,5297.330627113879,1988.8226891208574,1401.9421680556345,71.54536627815786,214.63609883447361,804.4400636880334,238.3160308282989
1715,33.60313204669168,5296.611316140532,1988.5622147162146,1401.6273457244597,71.57970756207402,214.73912268622212,804.1073367493534,238.31216309818814
1716,33.60770529161029,5295.863780551619,1988.3021153463073,1401.3141146492849,71.61373884500175,214.8412165350053,803.8025895075186,238.30838293575528
1717,33.61229332073032,5295.090415692681,1988.0422501483788,1401.0024585245474,71.6474595737887,214.94237872136608,803.5235460667714,238.30472703331552
1718,33.616908122316275,5294.293425775635,1987.7824933003224,1400.6923601499561,71.68086942814037,215.04260828442108,803.2681150213034,238.30122515197144
1719,33.621559562190285,5293.474838963536,1987.5227326411828,1400.383801558076,71.71396830072936,215.14190490218806,803.0343745672586,238.29790102847033
1720,33.626255651780774,5292.636521282373,1987.262868413696,1400.0767641296572,71.74675627888537,215.24026883665613,802.8205588023036,238.29477317861264
1721,33.63100278650154,5291.780189448265,1987.0028121182318,1399.7712286978,71.77923362774335,215.33770088323007,802.6250451205578,238.29185560816558
1722,33.63580595750907,5290.907422692235,1986.7424854684218,1399.4671756419618,71.8114007747354,215.43420232420624,802.4463426174098,238.28915844113462
1723,33.64066893958986,5290.01967365887,1986.4818194395714,1399.1645849727133,71.8432582953213,215.5297748859639,802.2830814250531,238.2866884742507
1724,33.645594457660756,5289.118278449764,1986.220753401745,1398.863436408083,71.87480689986025,215.62442069958072,802.1340029054768,238.2844496656312
